time,congestió,dens,fluid,molt dens,molt fluid,tallat
2020-03-06 05:35:51,1,2,16,2,166,0
2020-03-06 05:40:54,1,2,23,2,162,0
2020-03-06 05:45:52,0,5,25,1,160,0
2020-03-06 05:50:55,0,2,32,2,149,0
2020-03-06 05:55:52,0,3,23,0,161,0
2020-03-06 06:00:53,0,6,27,0,166,0
2020-03-06 06:05:55,0,4,41,2,158,0
2020-03-06 06:10:53,1,0,39,3,181,0
2020-03-06 06:15:53,0,3,48,0,183,0
2020-03-06 06:20:51,1,3,73,1,188,0
2020-03-06 06:25:52,0,5,92,3,174,0
2020-03-06 06:30:54,0,8,107,3,176,0
2020-03-06 06:35:52,0,9,106,4,179,0
2020-03-06 06:40:54,1,13,111,4,175,0
2020-03-06 06:45:50,4,11,143,4,172,0
2020-03-06 06:50:50,0,16,143,7,175,0
2020-03-06 06:55:52,5,13,148,7,169,0
2020-03-06 07:00:53,4,23,157,6,160,0
2020-03-06 07:05:54,3,18,175,12,161,0
2020-03-06 07:10:54,8,23,189,8,139,0
2020-03-06 07:15:52,6,32,191,9,133,0
2020-03-06 07:20:54,6,21,213,13,124,0
2020-03-06 07:25:53,10,28,227,9,108,0
2020-03-06 07:30:53,5,34,229,15,104,0
2020-03-06 07:35:53,8,35,232,16,100,0
2020-03-06 07:40:53,9,45,240,15,80,0
2020-03-06 07:45:50,9,49,235,19,77,0
2020-03-06 07:50:53,11,47,249,22,59,0
2020-03-06 07:55:52,9,61,252,23,46,0
2020-03-06 08:00:52,11,59,262,21,39,0
2020-03-06 08:05:54,8,56,266,20,41,0
2020-03-06 08:10:52,13,54,262,18,46,0
2020-03-06 08:15:51,12,60,261,22,36,0
2020-03-06 08:20:55,11,57,256,28,40,0
2020-03-06 08:25:53,11,60,250,29,40,0
2020-03-06 08:30:53,11,63,250,33,36,0
2020-03-06 08:35:53,12,61,261,29,28,0
2020-03-06 08:40:50,14,79,251,22,28,0
2020-03-06 08:45:55,6,79,246,32,33,0
2020-03-06 08:50:50,9,66,257,29,35,0
2020-03-06 08:55:52,8,68,252,35,32,0
2020-03-06 09:00:51,12,74,249,31,30,0
2020-03-06 09:05:55,15,67,261,25,28,0
2020-03-06 09:10:54,12,56,274,22,31,0
2020-03-06 09:15:52,7,65,266,22,34,0
2020-03-06 09:20:52,5,57,274,26,32,0
2020-03-06 09:25:51,6,61,264,28,36,0
2020-03-06 09:30:51,10,52,277,21,35,0
2020-03-06 09:35:53,5,56,282,13,40,0
2020-03-06 09:40:53,5,49,285,17,37,0
2020-03-06 09:45:55,6,65,272,12,42,0
2020-03-06 09:50:55,9,53,282,14,36,0
2020-03-06 09:55:51,4,52,276,19,39,0
2020-03-06 10:00:53,9,41,296,8,39,0
2020-03-06 10:05:55,6,44,290,12,43,0
2020-03-06 10:10:52,4,39,282,18,50,0
2020-03-06 10:15:52,7,45,290,9,45,0
2020-03-06 10:20:54,3,49,288,12,42,0
2020-03-06 10:25:52,7,42,280,19,47,0
2020-03-06 10:30:54,6,42,287,15,44,0
2020-03-06 10:35:51,3,36,281,23,46,0
2020-03-06 10:40:53,6,50,274,15,43,0
2020-03-06 10:45:55,3,52,270,14,55,0
2020-03-06 10:50:52,4,49,285,15,42,0
2020-03-06 10:55:52,3,46,286,18,37,0
2020-03-06 11:00:54,7,46,272,17,50,0
2020-03-06 11:05:54,4,54,269,18,46,3
2020-03-06 11:10:54,8,50,270,20,38,4
2020-03-06 11:15:52,5,64,269,11,40,6
2020-03-06 11:20:54,6,52,283,13,35,6
2020-03-06 11:25:54,4,52,282,17,36,6
2020-03-06 11:30:51,4,52,275,22,38,6
2020-03-06 11:35:51,3,54,282,21,31,6
2020-03-06 11:40:51,2,59,268,15,46,6
2020-03-06 11:45:53,3,58,260,24,44,4
2020-03-06 11:50:53,5,65,259,16,43,4
2020-03-06 11:55:51,4,55,285,16,34,4
2020-03-06 12:00:55,8,66,261,20,39,4
2020-03-06 12:05:55,8,45,281,19,39,5
2020-03-06 12:10:53,9,52,271,17,40,8
2020-03-06 12:15:52,7,52,276,18,37,7
2020-03-06 12:20:54,8,53,265,26,37,8
2020-03-06 12:25:52,10,48,268,24,40,8
2020-03-06 12:30:54,6,55,265,18,47,9
2020-03-06 12:35:52,8,48,282,16,37,9
2020-03-06 12:40:52,8,56,272,17,34,7
2020-03-06 12:45:51,11,64,267,12,34,7
2020-03-06 12:50:53,6,61,269,16,37,7
2020-03-06 12:55:51,9,56,269,14,44,5
2020-03-06 13:00:52,10,51,281,14,37,5
2020-03-06 13:05:52,7,52,271,25,35,5
2020-03-06 13:10:54,8,58,275,17,32,5
2020-03-06 13:15:52,10,54,277,20,32,4
2020-03-06 13:20:53,6,56,280,17,35,4
2020-03-06 13:25:53,7,66,276,16,28,4
2020-03-06 13:30:51,6,67,269,22,31,4
2020-03-06 13:35:52,6,57,272,22,38,4
2020-03-06 13:40:53,9,47,286,16,36,4
2020-03-06 13:45:53,8,54,274,16,44,2
2020-03-06 13:50:55,6,38,285,19,52,0
2020-03-06 13:55:53,6,48,287,21,37,0
2020-03-06 14:00:52,4,60,266,22,46,0
2020-03-06 14:05:54,5,56,276,21,39,0
2020-03-06 14:10:52,3,48,278,24,46,0
2020-03-06 14:15:52,3,59,276,20,38,0
2020-03-06 14:20:55,6,55,279,21,34,0
2020-03-06 14:25:55,5,75,263,18,36,0
2020-03-06 14:30:51,4,66,261,27,39,0
2020-03-06 14:35:52,7,49,278,24,38,0
2020-03-06 14:40:54,6,52,266,28,45,0
2020-03-06 14:45:53,8,52,274,23,35,0
2020-03-06 14:50:51,8,59,256,25,44,0
2020-03-06 14:55:52,9,56,255,29,41,0
2020-03-06 15:00:52,15,55,246,24,52,0
2020-03-06 15:05:54,13,51,263,27,39,0
2020-03-06 15:10:54,10,47,263,31,42,0
2020-03-06 15:15:52,14,61,249,28,39,0
2020-03-06 15:20:54,11,77,240,31,30,0
2020-03-06 15:25:53,12,66,251,33,32,0
2020-03-06 15:30:53,13,52,269,32,29,0
2020-03-06 15:35:53,10,58,264,26,35,0
2020-03-06 15:40:54,10,49,266,33,36,0
2020-03-06 15:45:54,13,57,257,27,37,0
2020-03-06 15:50:54,15,56,259,25,37,0
2020-03-06 15:55:51,13,57,259,23,39,0
2020-03-06 16:00:53,11,51,261,31,38,0
2020-03-06 16:05:54,14,49,270,27,32,0
2020-03-06 16:10:52,13,52,271,25,33,0
2020-03-06 16:15:52,10,59,263,19,41,0
2020-03-06 16:20:54,10,54,264,27,37,0
2020-03-06 16:25:52,15,51,256,23,47,0
2020-03-06 16:30:53,11,61,265,19,39,0
2020-03-06 16:35:53,10,56,262,28,38,0
2020-03-06 16:40:54,9,74,246,24,36,0
2020-03-06 16:45:54,8,66,258,21,36,0
2020-03-06 16:50:51,10,62,276,17,30,0
2020-03-06 16:55:51,11,55,277,19,33,0
2020-03-06 17:00:53,13,67,268,18,30,0
2020-03-06 17:05:51,13,52,278,19,35,0
2020-03-06 17:10:55,17,53,278,14,32,0
2020-03-06 17:15:52,15,65,270,23,24,0
2020-03-06 17:20:54,13,72,261,20,29,0
2020-03-06 17:25:53,11,68,262,24,29,0
2020-03-06 17:30:50,9,60,260,30,35,0
2020-03-06 17:35:52,11,67,272,21,23,0
2020-03-06 17:40:54,10,65,270,21,26,0
2020-03-06 17:45:54,8,61,280,23,24,0
2020-03-06 17:50:52,9,59,270,25,30,0
2020-03-06 17:55:53,7,56,276,26,28,0
2020-03-06 18:00:53,14,53,277,19,29,0
2020-03-06 18:05:55,9,47,285,16,34,0
2020-03-06 18:10:51,7,52,271,19,41,0
2020-03-06 18:15:52,5,52,280,20,34,0
2020-03-06 18:20:53,9,48,270,19,46,0
2020-03-06 18:25:53,6,50,278,20,36,0
2020-03-06 18:30:53,5,68,263,9,45,0
2020-03-06 18:35:52,6,50,279,15,38,0
2020-03-06 18:40:54,7,43,283,10,48,1
2020-03-06 18:45:53,6,52,268,14,48,1
2020-03-06 18:50:51,3,52,281,12,44,0
2020-03-06 18:55:53,4,54,272,16,45,0
2020-03-06 19:00:52,3,47,289,12,40,0
2020-03-06 19:05:52,5,52,287,11,37,0
2020-03-06 19:10:54,4,56,278,18,37,0
2020-03-06 19:15:52,3,52,277,15,44,0
2020-03-06 19:20:53,8,47,293,11,32,0
2020-03-06 19:25:53,9,57,275,14,38,0
2020-03-06 19:30:50,5,62,272,18,35,0
2020-03-06 19:35:52,8,53,282,16,32,0
2020-03-06 19:40:53,7,47,288,10,40,0
2020-03-06 19:45:54,7,52,282,10,40,0
2020-03-06 19:50:53,5,49,281,12,47,0
2020-03-06 19:55:52,4,48,288,14,41,0
2020-03-06 20:00:52,4,42,285,12,48,0
2020-03-06 20:05:53,9,34,280,9,55,2
2020-03-06 20:10:53,6,41,276,8,58,2
2020-03-06 20:15:51,7,43,285,14,39,2
2020-03-06 20:20:55,5,56,266,12,48,2
2020-03-06 20:25:55,5,51,278,9,46,2
2020-03-06 20:30:52,2,49,263,17,53,2
2020-03-06 20:35:52,4,49,278,12,45,2
2020-03-06 20:40:51,4,36,267,12,70,2
2020-03-06 20:45:55,5,39,267,15,61,2
2020-03-06 20:50:53,5,33,277,13,54,2
2020-03-06 20:55:52,3,37,265,7,69,2
2020-03-06 21:00:51,2,40,260,5,73,2
2020-03-06 21:05:52,1,33,257,10,80,2
2020-03-06 21:10:53,3,30,257,8,80,2
2020-03-06 21:15:53,2,28,262,6,79,2
2020-03-06 21:20:54,4,22,263,11,79,2
2020-03-06 21:25:54,4,24,248,8,93,2
2020-03-06 21:30:51,2,27,239,4,108,2
2020-03-06 21:35:51,3,16,228,6,127,2
2020-03-06 21:40:55,1,13,205,8,133,2
2020-03-06 21:45:53,0,14,194,6,139,2
2020-03-06 21:50:55,0,14,193,3,146,2
2020-03-06 21:55:52,2,16,178,7,147,2
2020-03-06 22:00:51,3,16,164,5,163,2
2020-03-06 22:05:51,1,15,147,4,180,2
2020-03-06 22:10:52,1,15,168,2,163,2
2020-03-06 22:15:52,0,9,164,6,167,2
2020-03-06 22:20:53,1,11,149,6,179,2
2020-03-06 22:25:51,0,8,133,5,200,2
2020-03-06 22:30:52,0,11,126,1,198,2
2020-03-06 22:35:52,0,6,120,1,207,2
2020-03-06 22:40:54,1,7,95,2,223,2
2020-03-06 22:45:56,1,7,73,2,201,2
2020-03-06 22:50:52,0,6,75,0,187,2
2020-03-06 22:55:52,1,2,69,2,173,2
2020-03-06 23:00:53,0,2,58,2,197,2
2020-03-06 23:05:54,1,3,63,2,188,2
2020-03-06 23:10:52,0,4,53,1,195,0
2020-03-06 23:15:51,1,0,56,3,186,0
2020-03-06 23:20:54,0,4,66,1,174,0
2020-03-06 23:25:55,1,0,61,1,177,0
2020-03-06 23:30:52,1,2,65,2,171,0
2020-03-06 23:35:52,0,2,68,2,175,0
2020-03-06 23:40:55,2,0,72,0,178,0
2020-03-06 23:45:53,0,4,60,0,185,0
2020-03-06 23:50:52,0,5,60,0,188,0
2020-03-06 23:55:51,0,3,55,0,169,0
2020-03-07 00:00:51,0,6,53,0,158,0
2020-03-07 00:05:52,1,5,60,3,156,0
2020-03-07 00:10:52,0,7,61,0,172,0
2020-03-07 00:15:51,3,5,61,2,170,0
2020-03-07 00:20:53,1,3,64,1,169,0
2020-03-07 00:25:53,0,4,61,1,165,0
2020-03-07 00:30:52,0,2,56,0,174,0
2020-03-07 00:35:52,0,0,43,2,169,0
2020-03-07 00:40:51,0,6,43,0,158,0
2020-03-07 00:45:55,0,6,41,0,174,0
2020-03-07 00:50:50,0,2,44,2,178,0
2020-03-07 00:55:52,1,2,30,0,183,0
2020-03-07 01:00:51,0,3,36,0,180,0
2020-03-07 01:05:51,0,1,40,1,166,0
2020-03-07 01:10:52,0,1,30,3,168,0
2020-03-07 01:15:53,3,3,20,0,173,0
2020-03-07 01:20:52,1,1,24,2,157,0
2020-03-07 01:25:52,0,2,32,0,132,0
2020-03-07 01:30:51,1,5,24,0,143,0
2020-03-07 01:35:51,0,3,22,4,159,0
2020-03-07 01:40:55,0,3,18,1,156,0
2020-03-07 01:45:55,1,2,13,0,139,0
2020-03-07 01:50:52,0,6,20,1,136,0
2020-03-07 01:55:51,0,3,22,0,137,0
2020-03-07 02:00:51,0,3,19,0,139,0
2020-03-07 02:05:52,0,2,13,0,122,0
2020-03-07 02:10:52,0,2,14,0,126,0
2020-03-07 02:15:53,2,3,13,1,128,0
2020-03-07 02:20:53,0,2,16,1,129,0
2020-03-07 02:25:53,0,6,13,0,122,0
2020-03-07 02:30:52,0,0,15,0,128,0
2020-03-07 02:35:52,0,0,19,1,110,0
2020-03-07 02:40:51,0,4,11,0,120,0
2020-03-07 02:45:52,1,2,13,0,110,0
2020-03-07 02:50:52,0,0,11,1,115,0
2020-03-07 02:55:52,0,1,11,0,122,0
2020-03-07 03:00:52,0,1,12,0,115,0
2020-03-07 03:05:51,0,2,9,1,112,0
2020-03-07 03:10:52,0,3,11,0,105,0
2020-03-07 03:15:51,0,0,13,1,123,0
2020-03-07 03:20:51,0,2,15,0,107,0
2020-03-07 03:25:52,1,1,15,2,122,0
2020-03-07 03:30:51,0,1,13,2,114,0
2020-03-07 03:35:54,1,0,14,1,108,0
2020-03-07 03:40:50,0,1,19,3,121,0
2020-03-07 03:45:55,0,3,15,2,130,0
2020-03-07 03:50:51,0,2,11,2,102,0
2020-03-07 03:55:53,0,1,7,1,112,0
2020-03-07 04:00:51,0,1,9,1,101,0
2020-03-07 04:05:52,0,0,10,2,101,0
2020-03-07 04:10:52,0,3,8,1,95,0
2020-03-07 04:15:53,0,0,12,1,101,0
2020-03-07 04:20:53,0,0,13,3,109,0
2020-03-07 04:25:55,0,1,19,2,90,0
2020-03-07 04:30:52,1,3,7,1,98,0
2020-03-07 04:35:54,0,1,12,4,110,0
2020-03-07 04:40:50,0,3,11,3,112,0
2020-03-07 04:45:53,0,2,11,2,110,0
2020-03-07 04:50:53,0,3,9,1,111,0
2020-03-07 04:55:51,0,3,5,2,110,0
2020-03-07 05:00:52,0,0,10,4,104,0
2020-03-07 05:05:52,0,0,8,1,109,0
2020-03-07 05:10:53,0,1,5,4,109,0
2020-03-07 05:15:51,0,0,14,1,99,0
2020-03-07 05:20:51,0,4,11,2,112,0
2020-03-07 05:25:55,0,1,9,4,125,0
2020-03-07 05:30:51,0,3,9,5,129,0
2020-03-07 05:35:51,0,3,12,2,132,0
2020-03-07 05:40:51,0,1,13,3,127,0
2020-03-07 05:45:52,0,1,13,3,133,0
2020-03-07 05:50:52,1,2,7,2,139,0
2020-03-07 05:55:52,1,3,10,2,128,0
2020-03-07 06:00:53,0,4,7,4,131,0
2020-03-07 06:05:53,0,1,10,5,129,0
2020-03-07 06:10:54,0,4,13,1,154,0
2020-03-07 06:15:50,0,2,14,4,149,0
2020-03-07 06:20:53,0,1,20,3,153,0
2020-03-07 06:25:50,1,1,23,3,169,0
2020-03-07 06:30:51,0,2,21,3,166,0
2020-03-07 06:35:52,0,5,25,3,157,0
2020-03-07 06:40:54,1,2,26,4,161,0
2020-03-07 06:45:51,1,3,24,5,183,0
2020-03-07 06:50:53,0,0,24,4,166,0
2020-03-07 06:55:52,0,2,20,4,168,0
2020-03-07 07:00:52,0,4,19,4,165,0
2020-03-07 07:05:52,1,4,17,3,165,0
2020-03-07 07:10:54,0,4,21,3,154,0
2020-03-07 07:15:52,0,3,36,2,169,0
2020-03-07 07:20:53,1,2,36,1,187,0
2020-03-07 07:25:53,0,1,34,3,196,0
2020-03-07 07:30:54,1,2,36,3,207,0
2020-03-07 07:35:51,1,5,37,2,198,0
2020-03-07 07:40:51,1,4,48,3,197,0
2020-03-07 07:45:52,2,4,56,5,197,0
2020-03-07 07:50:51,1,3,55,3,214,0
2020-03-07 07:55:51,0,6,52,2,213,0
2020-03-07 08:00:51,1,5,56,4,207,0
2020-03-07 08:05:53,1,2,56,2,223,0
2020-03-07 08:10:50,0,6,55,2,225,0
2020-03-07 08:15:52,0,6,73,2,201,0
2020-03-07 08:20:52,0,6,69,2,217,0
2020-03-07 08:25:52,0,3,79,3,204,0
2020-03-07 08:30:51,0,7,75,3,201,0
2020-03-07 08:35:51,0,10,98,3,201,0
2020-03-07 08:40:55,0,11,104,2,198,0
2020-03-07 08:45:55,0,9,115,3,186,0
2020-03-07 08:50:52,0,12,112,1,196,0
2020-03-07 08:55:52,0,8,129,0,189,0
2020-03-07 09:00:51,1,7,138,4,179,0
2020-03-07 09:05:53,0,5,131,3,188,0
2020-03-07 09:10:52,1,11,124,3,196,0
2020-03-07 09:15:52,1,9,151,2,175,0
2020-03-07 09:20:52,0,4,160,5,168,0
2020-03-07 09:25:54,1,9,174,3,146,0
2020-03-07 09:30:51,1,16,172,3,143,0
2020-03-07 09:35:51,1,20,179,8,128,0
2020-03-07 09:40:52,1,22,181,6,135,0
2020-03-07 09:45:52,1,13,204,9,120,0
2020-03-07 09:50:52,3,12,209,7,109,0
2020-03-07 09:55:51,1,14,199,11,123,0
2020-03-07 10:00:51,3,19,207,6,114,0
2020-03-07 10:05:53,4,15,197,5,128,0
2020-03-07 10:10:50,5,10,208,5,116,0
2020-03-07 10:15:51,3,12,217,5,112,0
2020-03-07 10:20:52,4,16,208,6,113,0
2020-03-07 10:25:52,3,18,216,6,101,0
2020-03-07 10:30:51,3,14,222,6,99,0
2020-03-07 10:35:53,1,20,205,11,117,0
2020-03-07 10:40:51,1,26,206,7,108,0
2020-03-07 10:45:52,4,20,218,12,98,0
2020-03-07 10:50:52,6,21,226,6,93,0
2020-03-07 10:55:53,1,15,230,10,97,0
2020-03-07 11:00:53,0,26,236,7,81,0
2020-03-07 11:05:52,1,23,222,11,92,0
2020-03-07 11:10:52,3,27,224,11,88,0
2020-03-07 11:15:52,3,29,230,11,81,0
2020-03-07 11:20:51,0,34,235,11,75,0
2020-03-07 11:25:53,1,33,224,10,94,0
2020-03-07 11:30:51,1,31,224,11,86,0
2020-03-07 11:35:52,3,28,225,9,84,0
2020-03-07 11:40:52,2,33,228,10,81,0
2020-03-07 11:45:52,2,37,232,10,74,0
2020-03-07 11:50:52,1,36,239,15,65,0
2020-03-07 11:55:54,3,37,244,12,60,0
2020-03-07 12:00:52,4,35,243,12,58,0
2020-03-07 12:05:51,5,29,233,10,81,0
2020-03-07 12:10:53,6,30,242,8,70,0
2020-03-07 12:15:54,4,22,256,10,65,0
2020-03-07 12:20:52,3,27,245,11,70,0
2020-03-07 12:25:52,6,31,240,17,63,0
2020-03-07 12:30:53,8,36,240,6,70,0
2020-03-07 12:35:55,5,28,247,16,60,0
2020-03-07 12:40:54,4,39,236,11,65,0
2020-03-07 12:45:52,2,40,235,16,64,0
2020-03-07 12:50:51,3,36,244,14,68,0
2020-03-07 12:55:50,4,34,245,12,69,0
2020-03-07 13:00:51,5,38,249,10,66,0
2020-03-07 13:05:51,5,33,241,15,67,0
2020-03-07 13:10:53,4,37,244,13,62,0
2020-03-07 13:15:53,7,44,245,9,55,0
2020-03-07 13:20:52,7,28,256,13,55,0
2020-03-07 13:25:51,4,37,253,13,54,0
2020-03-07 13:30:52,2,37,257,13,52,0
2020-03-07 13:35:54,1,42,250,10,52,0
2020-03-07 13:40:51,1,47,243,15,53,0
2020-03-07 13:45:52,4,50,245,9,57,0
2020-03-07 13:50:53,3,40,265,5,48,0
2020-03-07 13:55:55,3,39,250,6,64,0
2020-03-07 14:00:52,4,38,249,10,57,0
2020-03-07 14:05:54,4,35,245,7,68,0
2020-03-07 14:10:52,2,31,250,5,69,0
2020-03-07 14:15:54,2,29,252,10,66,0
2020-03-07 14:20:53,3,34,249,7,66,0
2020-03-07 14:25:52,1,35,242,10,71,0
2020-03-07 14:30:52,3,33,235,7,83,0
2020-03-07 14:35:52,4,37,224,3,91,0
2020-03-07 14:40:51,3,25,218,6,104,0
2020-03-07 14:45:53,2,18,211,11,113,0
2020-03-07 14:50:51,1,19,211,6,127,0
2020-03-07 14:55:53,0,16,202,7,128,0
2020-03-07 15:00:53,1,17,187,7,141,0
2020-03-07 15:05:52,4,11,190,6,137,0
2020-03-07 15:10:51,1,19,163,5,164,0
2020-03-07 15:15:52,3,20,149,4,165,0
2020-03-07 15:20:54,3,15,165,5,155,0
2020-03-07 15:25:53,3,12,156,3,166,0
2020-03-07 15:30:53,1,16,159,9,165,0
2020-03-07 15:35:50,1,15,158,7,156,0
2020-03-07 15:40:52,1,15,140,5,183,0
2020-03-07 15:45:52,3,8,146,8,175,0
2020-03-07 15:50:52,2,9,146,6,185,0
2020-03-07 15:55:51,2,12,141,8,181,0
2020-03-07 16:00:53,0,11,156,4,173,0
2020-03-07 16:05:51,1,15,163,3,165,0
2020-03-07 16:10:52,0,13,172,3,161,0
2020-03-07 16:15:52,1,10,183,4,154,0
2020-03-07 16:20:52,1,11,172,5,160,0
2020-03-07 16:25:51,1,12,183,3,149,0
2020-03-07 16:30:53,1,13,199,4,137,0
2020-03-07 16:35:53,2,15,200,6,128,0
2020-03-07 16:40:55,0,16,194,4,144,0
2020-03-07 16:45:54,1,20,188,3,140,0
2020-03-07 16:50:51,1,21,201,4,127,0
2020-03-07 16:55:54,2,22,215,6,109,0
2020-03-07 17:00:53,1,17,195,8,128,0
2020-03-07 17:05:52,0,17,213,9,117,0
2020-03-07 17:10:50,1,19,220,12,103,0
2020-03-07 17:15:52,2,21,237,6,88,0
2020-03-07 17:20:52,1,16,226,7,103,0
2020-03-07 17:25:54,2,17,218,10,107,4
2020-03-07 17:30:51,1,21,209,8,114,6
2020-03-07 17:35:53,1,16,213,8,108,6
2020-03-07 17:40:53,3,18,224,7,96,8
2020-03-07 17:45:53,4,22,216,8,100,8
2020-03-07 17:50:50,3,38,207,6,101,8
2020-03-07 17:55:52,1,30,216,6,106,6
2020-03-07 18:00:52,4,21,234,10,97,6
2020-03-07 18:05:51,3,24,245,10,88,6
2020-03-07 18:10:53,4,19,232,12,96,6
2020-03-07 18:15:51,4,18,234,11,100,6
2020-03-07 18:20:52,5,24,235,14,84,6
2020-03-07 18:25:52,5,19,227,13,100,6
2020-03-07 18:30:52,5,28,235,9,88,6
2020-03-07 18:35:52,2,32,224,10,98,6
2020-03-07 18:40:53,3,29,232,10,90,6
2020-03-07 18:45:50,6,28,234,9,88,6
2020-03-07 18:50:52,4,32,240,8,78,6
2020-03-07 18:55:52,4,21,240,7,90,6
2020-03-07 19:00:51,3,27,233,11,85,6
2020-03-07 19:05:51,6,23,227,11,92,6
2020-03-07 19:10:52,4,25,233,12,86,6
2020-03-07 19:15:54,6,31,224,7,98,6
2020-03-07 19:20:52,2,31,228,4,98,6
2020-03-07 19:25:53,3,28,233,9,88,6
2020-03-07 19:30:51,4,34,235,1,88,6
2020-03-07 19:35:52,4,31,236,3,89,6
2020-03-07 19:40:52,6,31,222,5,99,6
2020-03-07 19:45:51,4,30,227,6,92,6
2020-03-07 19:50:51,2,29,224,9,95,6
2020-03-07 19:55:55,5,30,233,9,83,6
2020-03-07 20:00:53,4,31,231,9,88,8
2020-03-07 20:05:53,2,25,222,9,102,8
2020-03-07 20:10:54,2,33,225,8,90,8
2020-03-07 20:15:54,2,41,217,9,85,8
2020-03-07 20:20:50,1,37,218,9,86,8
2020-03-07 20:25:52,5,20,232,15,88,8
2020-03-07 20:30:51,5,33,221,12,81,8
2020-03-07 20:35:51,5,34,228,10,82,8
2020-03-07 20:40:55,5,32,233,11,84,8
2020-03-07 20:45:51,4,42,218,14,83,8
2020-03-07 20:50:52,9,31,232,15,78,8
2020-03-07 20:55:52,9,35,226,13,76,8
2020-03-07 21:00:51,10,32,219,16,85,8
2020-03-07 21:05:53,12,25,231,15,79,8
2020-03-07 21:10:52,13,33,231,13,71,8
2020-03-07 21:15:52,9,30,227,18,71,8
2020-03-07 21:20:50,10,35,217,16,80,8
2020-03-07 21:25:52,12,39,212,11,91,8
2020-03-07 21:30:52,11,36,227,13,77,8
2020-03-07 21:35:51,7,38,206,11,93,8
2020-03-07 21:40:51,7,27,221,13,84,8
2020-03-07 21:45:51,8,27,212,9,102,8
2020-03-07 21:50:53,5,22,197,6,124,8
2020-03-07 21:55:55,3,22,200,10,121,8
2020-03-07 22:00:53,4,20,169,9,140,8
2020-03-07 22:05:52,4,11,186,5,138,6
2020-03-07 22:10:54,4,8,157,4,166,6
2020-03-07 22:15:52,2,6,153,2,181,6
2020-03-07 22:20:51,3,8,151,0,177,6
2020-03-07 22:25:53,3,12,148,1,163,6
2020-03-07 22:30:53,1,3,134,3,184,0
2020-03-07 22:35:52,0,8,120,3,190,0
2020-03-07 22:40:51,0,10,102,2,204,0
2020-03-07 22:45:51,2,8,100,2,207,0
2020-03-07 22:50:53,2,4,93,1,207,0
2020-03-07 22:55:55,2,4,86,2,206,0
2020-03-07 23:00:52,2,6,78,1,216,0
2020-03-07 23:05:52,2,7,73,1,211,0
2020-03-07 23:10:52,2,6,69,1,228,0
2020-03-07 23:15:54,3,8,63,0,223,0
2020-03-07 23:20:52,2,7,67,0,216,0
2020-03-07 23:25:51,3,2,73,2,210,0
2020-03-07 23:30:51,0,0,74,4,210,0
2020-03-07 23:35:53,3,3,62,0,225,0
2020-03-07 23:40:51,2,3,62,0,220,0
2020-03-07 23:45:53,3,6,65,0,203,0
2020-03-07 23:50:52,2,4,77,0,198,0
2020-03-07 23:55:54,0,3,70,0,206,0
2020-03-08 00:00:52,0,2,62,0,207,0
2020-03-08 00:05:51,2,4,62,0,210,0
2020-03-08 00:10:51,0,3,58,0,212,0
2020-03-08 00:15:55,0,2,53,0,201,0
2020-03-08 00:20:53,3,3,61,2,210,0
2020-03-08 00:25:53,3,1,51,4,213,0
2020-03-08 00:30:53,2,3,59,0,210,0
2020-03-08 00:35:53,2,2,64,1,205,0
2020-03-08 00:40:54,2,3,58,4,207,0
2020-03-08 00:45:50,2,6,53,2,202,0
2020-03-08 00:50:53,0,5,50,0,202,0
2020-03-08 00:55:51,0,0,62,3,190,0
2020-03-08 01:00:53,1,3,44,1,194,0
2020-03-08 01:05:51,3,2,41,3,200,0
2020-03-08 01:10:52,0,3,40,2,197,0
2020-03-08 01:15:55,0,2,36,1,193,0
2020-03-08 01:20:52,2,3,39,2,182,0
2020-03-08 01:25:50,2,3,36,2,178,0
2020-03-08 01:30:52,2,3,24,1,212,0
2020-03-08 01:35:52,3,2,22,2,195,0
2020-03-08 01:40:52,2,3,32,0,182,0
2020-03-08 01:45:52,0,5,22,1,181,0
2020-03-08 01:50:52,0,3,22,4,170,0
2020-03-08 01:55:54,0,1,21,3,171,0
2020-03-08 02:00:52,0,3,22,1,170,0
2020-03-08 02:05:52,2,2,16,0,155,0
2020-03-08 02:10:54,0,1,12,0,146,0
2020-03-08 02:15:54,2,1,16,0,154,0
2020-03-08 02:20:50,0,2,22,0,154,0
2020-03-08 02:25:50,0,1,21,1,163,0
2020-03-08 02:30:52,3,2,16,2,142,0
2020-03-08 02:35:55,0,3,12,1,151,0
2020-03-08 02:40:51,2,4,23,1,129,0
2020-03-08 02:45:52,2,2,21,0,137,0
2020-03-08 02:50:53,0,4,14,0,133,0
2020-03-08 02:55:54,0,0,11,2,142,0
2020-03-08 03:00:52,2,2,16,2,136,0
2020-03-08 03:05:55,2,1,14,0,146,0
2020-03-08 03:10:53,2,4,11,0,134,0
2020-03-08 03:15:53,2,0,12,0,134,0
2020-03-08 03:20:52,2,5,13,4,123,0
2020-03-08 03:25:53,2,3,9,0,132,0
2020-03-08 03:30:51,2,1,10,3,127,0
2020-03-08 03:35:54,3,1,14,2,130,0
2020-03-08 03:40:52,2,4,10,3,106,0
2020-03-08 03:45:50,0,1,19,2,123,0
2020-03-08 03:50:51,0,4,10,2,118,0
2020-03-08 03:55:54,0,3,11,4,105,0
2020-03-08 04:00:52,0,0,12,0,106,0
